,src_drug,tar_drug,label
113706,DB00908,DB00793,72
113707,DB01030,DB00344,72
113708,DB00956,DB01026,72
113709,DB01246,DB01131,72
113710,DB00379,DB09073,72
113711,DB00264,DB00268,72
113712,DB01590,DB00537,72
113713,DB00264,DB00623,72
113714,DB04868,DB01026,72
113715,DB01030,DB00199,72
113716,DB00180,DB06717,72
113717,DB06207,DB01054,72
113718,DB01043,DB01390,72
113719,DB06813,DB00768,72
113720,DB00924,DB00492,72
113721,DB01325,DB01337,72
113722,DB09078,DB06210,72
113723,DB01234,DB09048,72
113724,DB00997,DB00188,72
113725,DB00420,DB08933,72
113726,DB09034,DB00619,72
113727,DB00865,DB09063,72
113728,DB01396,DB09048,72
113729,DB00872,DB00220,72
113730,DB00252,DB09073,72
113731,DB08916,DB01394,72
113732,DB01395,DB01211,72
113733,DB01098,DB06412,72
113734,DB01577,DB05812,72
113735,DB06589,DB12267,72
113736,DB00498,DB00736,72
113737,DB00872,DB00490,72
113738,DB06414,DB00257,72
113739,DB08907,DB06717,72
113740,DB00297,DB09063,72
113741,DB00910,DB01263,72
113742,DB09143,DB00227,72
113743,DB00997,DB01054,72
113744,DB00563,DB09214,72
113745,DB01355,DB08933,72
113746,DB00687,DB00890,72
113747,DB08912,DB08933,72
113748,DB08932,DB08820,72
113749,DB06212,DB00860,72
113750,DB00808,DB00496,72
113751,DB13879,DB09291,72
113752,DB01100,DB12332,72
113753,DB00468,DB09073,72
113754,DB00751,DB06603,72
113755,DB00320,DB06717,72
113756,DB01194,DB09330,72
113757,DB00675,DB09167,72
113758,DB01071,DB06603,72
113759,DB00541,DB00608,72
113760,DB09034,DB01601,72
113761,DB09204,DB06700,72
113762,DB01410,DB09048,72
113763,DB00962,DB01254,72
113764,DB00706,DB01211,72
113765,DB01229,DB09330,72
113766,DB01136,DB04896,72
113767,DB01367,DB00176,72
113768,DB01615,DB00664,72
113769,DB00515,DB09291,72
113770,DB01184,DB09073,72
113771,DB11730,DB01211,72
113772,DB00872,DB00724,72
113773,DB01183,DB08820,72
113774,DB04861,DB00238,72
113775,DB06480,DB00678,72
113776,DB01002,DB08881,72
113777,DB01380,DB02703,72
113778,DB05239,DB00343,72
113779,DB00860,DB06290,72
113780,DB06212,DB00091,72
113781,DB01136,DB00398,72
113782,DB09039,DB01254,72
113783,DB00997,DB09118,72
113784,DB00872,DB01020,72
113785,DB05239,DB00263,72
113786,DB09027,DB01197,72
113787,DB09039,DB01167,72
113788,DB00864,DB08881,72
113789,DB09049,DB01110,72
113790,DB00175,DB00997,72
113791,DB00682,DB09118,72
113792,DB09027,DB00371,72
113793,DB01095,DB01127,72
113794,DB00264,DB00468,72
113795,DB09241,DB01218,72
113796,DB00608,DB09118,72
113797,DB00679,DB08933,72
113798,DB00438,DB01032,72
113799,DB09343,DB12598,72
113800,DB00203,DB06717,72
113801,DB06589,DB00586,72
113802,DB00264,DB04839,72
113803,DB00193,DB01167,72
113804,DB01008,DB00673,72
113805,DB00846,DB00220,72
113806,DB00543,DB00212,72
113807,DB00872,DB08933,72
113808,DB01320,DB00343,72
113809,DB09027,DB00622,72
113810,DB08860,DB00207,72
113811,DB01303,DB01609,72
113812,DB04835,DB09073,72
113813,DB04930,DB06717,72
113814,DB01211,DB09118,72
113815,DB06616,DB00201,72
113816,DB08931,DB01319,72
113817,DB06335,DB00196,72
113818,DB01238,DB01211,72
113819,DB05109,DB00834,72
113820,DB00264,DB06412,72
113821,DB09074,DB01263,72
113822,DB00248,DB06335,72
113823,DB08860,DB00193,72
113824,DB06480,DB01595,72
113825,DB01047,DB01211,72
113826,DB00511,DB00199,72
113827,DB06616,DB00270,72
113828,DB00158,DB06210,72
113829,DB11921,DB09070,72
113830,DB00808,DB01339,72
113831,DB00204,DB00877,72
113832,DB00588,DB01167,72
113833,DB00656,DB00932,72
113834,DB01149,DB09477,72
113835,DB09075,DB00966,72
113836,DB01036,DB09330,72
113837,DB00999,DB01337,72
113838,DB00543,DB04876,72
113839,DB00333,DB00673,72
113840,DB01068,DB02703,72
113841,DB00977,DB00834,72
113842,DB01124,DB00196,72
113843,DB08916,DB00624,72
113844,DB00404,DB00224,72
113845,DB00425,DB00857,72
113846,DB06616,DB01072,72
113847,DB09053,DB01253,72
113848,DB06176,DB01167,72
113849,DB00682,DB09063,72
113850,DB01198,DB00289,72
113851,DB00285,DB09063,72
113852,DB00700,DB00176,72
113853,DB11915,DB09048,72
113854,DB00264,DB01104,72
113855,DB06207,DB06287,72
113856,DB00563,DB01147,72
113857,DB00591,DB01167,72
113858,DB09143,DB00619,72
113859,DB08827,DB12332,72
113860,DB00541,DB00571,72
113861,DB00619,DB00320,72
113862,DB01050,DB00834,72
113863,DB01229,DB01072,72
113864,DB00619,DB09063,72
113865,DB09049,DB00796,72
113866,DB01098,DB00435,72
113867,DB01394,DB00635,72
113868,DB00243,DB00793,72
113869,DB06616,DB01029,72
113870,DB00872,DB06228,72
113871,DB01325,DB00986,72
113872,DB06605,DB00582,72
113873,DB09027,DB01239,72
113874,DB06207,DB08873,72
113875,DB13139,DB06210,72
113876,DB01098,DB01197,72
113877,DB08867,DB00243,72
113878,DB00679,DB00951,72
113879,DB06616,DB01181,72
113880,DB00264,DB01087,72
113881,DB06589,DB01229,72
113882,DB01320,DB00690,72
113883,DB06207,DB01110,72
113884,DB06589,DB01094,72
113885,DB01136,DB00549,72
113886,DB08918,DB00976,72
113887,DB00675,DB02703,72
113888,DB00252,DB09048,72
113889,DB00588,DB00655,72
113890,DB00635,DB01601,72
113891,DB00393,DB00289,72
113892,DB00379,DB08881,72
113893,DB09063,DB01167,72
113894,DB08864,DB02709,72
113895,DB01590,DB00623,72
113896,DB01223,DB00783,72
113897,DB00309,DB00320,72
113898,DB06616,DB01221,72
113899,DB00697,DB00744,72
113900,DB06207,DB00305,72
113901,DB00440,DB02703,72
113902,DB00547,DB09118,72
113903,DB00862,DB09063,72
113904,DB01359,DB00715,72
113905,DB00706,DB00501,72
113906,DB06605,DB00263,72
113907,DB09270,DB00283,72
113908,DB01218,DB00196,72
113909,DB01325,DB00332,72
113910,DB00297,DB01264,72
113911,DB00911,DB00834,72
113912,DB08820,DB00673,72
113913,DB01190,DB09073,72
113914,DB01559,DB09048,72
113915,DB00783,DB00834,72
113916,DB00264,DB00751,72
113917,DB01098,DB01206,72
113918,DB01590,DB01232,72
113919,DB00266,DB01182,72
113920,DB00252,DB00322,72
113921,DB09049,DB00490,72
113922,DB00175,DB00976,72
113923,DB00296,DB08820,72
113924,DB06207,DB01340,72
113925,DB01384,DB09330,72
113926,DB01126,DB01026,72
113927,DB09048,DB00834,72
113928,DB01200,DB04876,72
113929,DB01128,DB06290,72
113930,DB00215,DB01254,72
113931,DB06589,DB00810,72
113932,DB01253,DB09063,72
113933,DB04951,DB00281,72
113934,DB01403,DB01264,72
113935,DB00679,DB01623,72
113936,DB00458,DB00677,72
113937,DB00675,DB09048,72
113938,DB01218,DB00705,72
113939,DB06616,DB01137,72
113940,DB01030,DB08816,72
113941,DB09075,DB00950,72
113942,DB01166,DB06595,72
113943,DB01222,DB09073,72
113944,DB00908,DB08958,72
113945,DB09128,DB00227,72
113946,DB00390,DB00278,72
113947,DB00943,DB09330,72
113948,DB00997,DB00283,72
113949,DB09053,DB01200,72
113950,DB00884,DB00736,72
113951,DB06781,DB09065,72
113952,DB00910,DB08873,72
113953,DB00412,DB05812,72
113954,DB06616,DB11363,72
113955,DB01156,DB09118,72
113956,DB00541,DB00328,72
113957,DB01179,DB00673,72
113958,DB06207,DB08865,72
113959,DB00288,DB00673,72
113960,DB01394,DB01138,72
113961,DB00604,DB00582,72
113962,DB00938,DB00254,72
113963,DB00281,DB09204,72
113964,DB00872,DB05381,72
113965,DB01166,DB01041,72
113966,DB06237,DB00176,72
113967,DB00252,DB01427,72
113968,DB06738,DB09330,72
113969,DB09272,DB00503,72
113970,DB00524,DB00209,72
113971,DB00281,DB01203,72
113972,DB00541,DB01211,72
113973,DB01008,DB00738,72
113974,DB04855,DB11730,72
113975,DB00850,DB00834,72
113976,DB01356,DB01348,72
113977,DB01392,DB01142,72
113978,DB00541,DB00344,72
113979,DB00440,DB09330,72
113980,DB00897,DB00006,72
113981,DB00248,DB00722,72
113982,DB09241,DB00468,72
113983,DB00175,DB01071,72
113984,DB11574,DB02703,72
113985,DB09049,DB00455,72
113986,DB05239,DB04868,72
113987,DB00530,DB01149,72
113988,DB00204,DB01034,72
113989,DB00300,DB01004,72
113990,DB06813,DB01024,72
113991,DB00563,DB00586,72
113992,DB01115,DB09048,72
113993,DB09167,DB00722,72
113994,DB01114,DB05812,72
113995,DB01142,DB09065,72
113996,DB00734,DB09073,72
113997,DB00688,DB09048,72
113998,DB06480,DB01263,72
113999,DB01002,DB09054,72
114000,DB08439,DB01026,72
114001,DB06605,DB01264,72
114002,DB00697,DB00257,72
114003,DB01058,DB09118,72
114004,DB00266,DB00976,72
114005,DB01120,DB00863,72
114006,DB08820,DB09054,72
114007,DB00850,DB06717,72
114008,DB00346,DB01149,72
114009,DB00624,DB01589,72
114010,DB00697,DB00389,72
114011,DB06700,DB06717,72
114012,DB09075,DB00401,72
114013,DB00563,DB09216,72
114014,DB08893,DB06603,72
114015,DB01412,DB05812,72
114016,DB06207,DB00715,72
114017,DB09101,DB00834,72
114018,DB01394,DB00396,72
114019,DB08877,DB01211,72
114020,DB01295,DB01182,72
114021,DB00679,DB00496,72
114022,DB00227,DB00701,72
114023,DB06207,DB00975,72
114024,DB04871,DB08820,72
114025,DB08860,DB01059,72
114026,DB00540,DB00178,72
114027,DB00608,DB00834,72
114028,DB00289,DB00679,72
114029,DB00470,DB01072,72
114030,DB00514,DB09048,72
114031,DB01184,DB00619,72
114032,DB01590,DB00175,72
114033,DB09075,DB00317,72
114034,DB04908,DB01395,72
114035,DB00264,DB01132,72
114036,DB00678,DB09073,72
114037,DB00924,DB09065,72
114038,DB01068,DB01254,72
114039,DB00682,DB00822,72
114040,DB12267,DB09048,72
114041,DB01220,DB00637,72
114042,DB01590,DB00343,72
114043,DB00896,DB01264,72
114044,DB00337,DB01032,72
114045,DB01254,DB01263,72
114046,DB09053,DB01026,72
114047,DB00541,DB09063,72
114048,DB08903,DB01601,72
114049,DB00921,DB09063,72
114050,DB00563,DB01283,72
114051,DB01026,DB00673,72
114052,DB00961,DB01295,72
114053,DB00679,DB00361,72
114054,DB01156,DB09073,72
114055,DB06414,DB00793,72
114056,DB01409,DB09065,72
114057,DB09049,DB01204,72
114058,DB01071,DB00908,72
114059,DB00679,DB01058,72
114060,DB09079,DB00537,72
114061,DB06626,DB08873,72
114062,DB00862,DB01118,72
114063,DB00541,DB01595,72
114064,DB06589,DB06636,72
114065,DB00726,DB08882,72
114066,DB01624,DB00976,72
114067,DB01623,DB08881,72
114068,DB00363,DB08933,72
114069,DB01030,DB01196,72
114070,DB01588,DB09118,72
114071,DB00910,DB02703,72
114072,DB01254,DB01211,72
114073,DB01253,DB04876,72
114074,DB00215,DB05812,72
114075,DB01253,DB08933,72
114076,DB00641,DB01181,72
114077,DB06813,DB01032,72
114078,DB08916,DB00802,72
114079,DB09075,DB08881,72
114080,DB09270,DB00877,72
114081,DB00338,DB08933,72
114082,DB00861,DB06767,72
114083,DB00912,DB00758,72
114084,DB08916,DB01340,72
114085,DB01222,DB04573,72
114086,DB00912,DB06717,72
114087,DB06212,DB06290,72
114088,DB01246,DB00908,72
114089,DB01166,DB00582,72
114090,DB00321,DB06605,72
114091,DB00571,DB04896,72
114092,DB00248,DB04876,72
114093,DB00472,DB09048,72
114094,DB08907,DB09118,72
114095,DB00619,DB00203,72
114096,DB09102,DB08820,72
114097,DB00227,DB00763,72
114098,DB08439,DB01601,72
114099,DB00358,DB08933,72
114100,DB00255,DB00243,72
114101,DB00188,DB05521,72
114102,DB01076,DB08816,72
114103,DB09049,DB00358,72
114104,DB00917,DB01609,72
114105,DB08860,DB00455,72
114106,DB08820,DB05521,72
114107,DB09123,DB01263,72
114108,DB00705,DB05812,72
114109,DB00604,DB00834,72
114110,DB06212,DB00973,72
114111,DB06207,DB06636,72
114112,DB04835,DB01263,72
114113,DB09262,DB06717,72
114114,DB00482,DB08933,72
114115,DB08828,DB02703,72
114116,DB00872,DB00741,72
114117,DB00394,DB09065,72
114118,DB00938,DB00224,72
114119,DB09101,DB02703,72
114120,DB06813,DB01628,72
114121,DB01131,DB09330,72
114122,DB01324,DB08897,72
114123,DB00906,DB02703,72
114124,DB06480,DB01182,72
114125,DB00223,DB00783,72
114126,DB00493,DB01032,72
114127,DB06212,DB13878,72
114128,DB08916,DB00531,72
114129,DB01220,DB00458,72
114130,DB06212,DB00570,72
114131,DB00679,DB09238,72
114132,DB00845,DB00673,72
114133,DB06636,DB09330,72
114134,DB00553,DB02703,72
114135,DB00541,DB00802,72
114136,DB04844,DB00503,72
114137,DB00988,DB09065,72
114138,DB06616,DB00570,72
114139,DB01236,DB08933,72
114140,DB00277,DB00822,72
114141,DB01601,DB01026,72
114142,DB00175,DB00912,72
114143,DB00275,DB06210,72
114144,DB05239,DB00203,72
114145,DB09291,DB09118,72
114146,DB00641,DB00201,72
114147,DB08903,DB01232,72
114148,DB08875,DB09065,72
114149,DB09143,DB00673,72
114150,DB00451,DB06290,72
114151,DB00204,DB06820,72
114152,DB00404,DB08820,72
114153,DB01394,DB01142,72
114154,DB01394,DB12332,72
114155,DB08931,DB01597,72
114156,DB06589,DB01197,72
114157,DB01095,DB01406,72
114158,DB08815,DB06636,72
114159,DB00512,DB00972,72
114160,DB00175,DB04794,72
114161,DB06589,DB00396,72
114162,DB09053,DB00446,72
114163,DB00700,DB00283,72
114164,DB00736,DB09118,72
114165,DB00541,DB09462,72
114166,DB09049,DB00908,72
114167,DB00872,DB01062,72
114168,DB01355,DB09118,72
114169,DB00774,DB00245,72
114170,DB06212,DB08896,72
114171,DB06290,DB09054,72
114172,DB09083,DB00238,72
114173,DB00706,DB01263,72
114174,DB08860,DB08811,72
114175,DB09238,DB01182,72
114176,DB01095,DB11574,72
114177,DB01028,DB09073,72
114178,DB00404,DB00220,72
114179,DB00997,DB00349,72
114180,DB08860,DB00259,72
114181,DB00656,DB00503,72
114182,DB00612,DB02703,72
114183,DB06210,DB09280,72
114184,DB08864,DB00520,72
114185,DB00831,DB05812,72
114186,DB00829,DB01254,72
114187,DB00317,DB06603,72
114188,DB11362,DB09048,72
114189,DB06207,DB04855,72
114190,DB01325,DB11315,72
114191,DB08864,DB01023,72
114192,DB00268,DB08881,72
114193,DB11581,DB09330,72
114194,DB00829,DB00822,72
114195,DB09183,DB01254,72
114196,DB06228,DB09054,72
114197,DB00433,DB00250,72
114198,DB00252,DB04743,72
114199,DB00246,DB09048,72
114200,DB01182,DB01319,72
114201,DB00918,DB09063,72
114202,DB00773,DB09291,72
114203,DB00333,DB06290,72
114204,DB00175,DB00759,72
114205,DB01544,DB06290,72
114206,DB01098,DB00691,72
114207,DB01092,DB06145,72
114208,DB00320,DB09073,72
114209,DB00175,DB00877,72
114210,DB00604,DB01243,72
114211,DB06616,DB00877,72
114212,DB08864,DB01104,72
114213,DB00398,DB01026,72
114214,DB00425,DB00877,72
114215,DB00559,DB00203,72
114216,DB00252,DB09236,72
114217,DB00252,DB04920,72
114218,DB01166,DB04920,72
114219,DB01036,DB09063,72
114220,DB00808,DB00219,72
114221,DB00227,DB06412,72
114222,DB08916,DB00455,72
114223,DB00243,DB00351,72
114224,DB08864,DB09054,72
114225,DB00706,DB00472,72
114226,DB00872,DB00215,72
114227,DB01149,DB01601,72
114228,DB00203,DB01340,72
114229,DB13874,DB09118,72
114230,DB06237,DB00289,72
114231,DB01254,DB09065,72
114232,DB00655,DB06290,72
114233,DB00420,DB06290,72
114234,DB00309,DB09330,72
114235,DB09075,DB00564,72
114236,DB00232,DB00462,72
114237,DB00613,DB00951,72
114238,DB08820,DB06290,72
114239,DB09027,DB00624,72
114240,DB01030,DB06636,72
114241,DB06335,DB09063,72
114242,DB08916,DB09462,72
114243,DB00813,DB00203,72
114244,DB08910,DB09330,72
114245,DB00204,DB00735,72
114246,DB01149,DB01197,72
114247,DB04946,DB06603,72
114248,DB00238,DB00673,72
114249,DB00872,DB01221,72
114250,DB00927,DB08933,72
114251,DB00524,DB00219,72
114252,DB00912,DB01026,72
114253,DB06626,DB08933,72
114254,DB01590,DB08864,72
114255,DB00997,DB00203,72
114256,DB01166,DB09063,72
114257,DB04840,DB06603,72
114258,DB00361,DB09048,72
114259,DB09039,DB09048,72
114260,DB01590,DB08933,72
114261,DB00999,DB01062,72
114262,DB01327,DB08880,72
114263,DB06742,DB09048,72
114264,DB09167,DB09477,72
114265,DB04861,DB00908,72
114266,DB00321,DB04876,72
114267,DB00458,DB00722,72
114268,DB00591,DB01149,72
114269,DB00838,DB00582,72
114270,DB00295,DB02703,72
114271,DB00656,DB09048,72
114272,DB00655,DB01357,72
114273,DB06268,DB00091,72
114274,DB00592,DB05812,72
114275,DB06616,DB00316,72
114276,DB06414,DB08958,72
114277,DB01215,DB09063,72
114278,DB00220,DB09073,72
114279,DB00490,DB06290,72
114280,DB00294,DB09073,72
114281,DB06626,DB08881,72
114282,DB00264,DB06697,72
114283,DB00344,DB06228,72
114284,DB09270,DB01054,72
114285,DB00962,DB09118,72
114286,DB06207,DB00970,72
114287,DB06207,DB01149,72
114288,DB00559,DB00289,72
114289,DB08893,DB06717,72
114290,DB00596,DB00977,72
114291,DB01126,DB09048,72
114292,DB01100,DB05521,72
114293,DB01174,DB06701,72
114294,DB00706,DB00907,72
114295,DB00396,DB01264,72
114296,DB01210,DB08918,72
114297,DB00398,DB06717,72
114298,DB00559,DB04868,72
114299,DB06654,DB09118,72
114300,DB06480,DB08873,72
114301,DB01194,DB01264,72
114302,DB01241,DB08820,72
114303,DB01018,DB00224,72
114304,DB00584,DB00834,72
114305,DB00897,DB00178,72
114306,DB00470,DB00398,72
114307,DB00264,DB00343,72
114308,DB09053,DB01259,72
114309,DB01166,DB00705,72
114310,DB06203,DB09073,72
114311,DB08896,DB00834,72
114312,DB00836,DB08820,72
114313,DB01028,DB01589,72
114314,DB00252,DB00826,72
114315,DB06616,DB00668,72
114316,DB00571,DB09073,72
114317,DB01201,DB00257,72
114318,DB09027,DB00220,72
114319,DB04868,DB02703,72
114320,DB01356,DB06739,72
114321,DB00263,DB09063,72
114322,DB01126,DB02703,72
114323,DB08970,DB00255,72
114324,DB01078,DB00763,72
114325,DB00726,DB00178,72
114326,DB00475,DB06290,72
114327,DB00215,DB01171,72
114328,DB08860,DB01128,72
114329,DB06212,DB00246,72
114330,DB00651,DB01182,72
114331,DB09054,DB01263,72
114332,DB12026,DB08820,72
114333,DB00530,DB08820,72
114334,DB01132,DB09280,72
114335,DB06335,DB01254,72
114336,DB00344,DB01072,72
114337,DB00897,DB00722,72
114338,DB00860,DB01254,72
114339,DB00477,DB02703,72
114340,DB01220,DB00531,72
114341,DB00470,DB09167,72
114342,DB08860,DB01093,72
114343,DB09049,DB00975,72
114344,DB01037,DB01196,72
114345,DB00559,DB06636,72
114346,DB00651,DB04575,72
114347,DB06207,DB00502,72
114348,DB00268,DB02703,72
114349,DB01120,DB09063,72
114350,DB09049,DB00234,72
114351,DB00243,DB00317,72
114352,DB00541,DB01023,72
114353,DB00996,DB00196,72
114354,DB01394,DB00690,72
114355,DB00896,DB00655,72
114356,DB00997,DB00564,72
114357,DB09075,DB00335,72
114358,DB01418,DB09330,72
114359,DB09343,DB00709,72
114360,DB00680,DB00613,72
114361,DB00188,DB09073,72
114362,DB09039,DB01149,72
114363,DB01234,DB00655,72
114364,DB00216,DB09330,72
114365,DB01409,DB09073,72
114366,DB04861,DB00349,72
114367,DB00288,DB01264,72
114368,DB01410,DB06290,72
114369,DB06684,DB00673,72
114370,DB00643,DB09330,72
114371,DB09074,DB00224,72
114372,DB06712,DB06290,72
114373,DB06589,DB00468,72
114374,DB06403,DB09118,72
114375,DB00673,DB05812,72
114376,DB09128,DB09330,72
114377,DB06480,DB01115,72
114378,DB06212,DB00745,72
114379,DB00541,DB00520,72
114380,DB01394,DB01086,72
114381,DB06287,DB08933,72
114382,DB06786,DB09065,72
114383,DB01201,DB01127,72
114384,DB05109,DB06603,72
114385,DB08860,DB00520,72
114386,DB09053,DB00624,72
114387,DB00216,DB09063,72
114388,DB01558,DB08881,72
114389,DB00589,DB00673,72
114390,DB08815,DB04868,72
114391,DB06148,DB08933,72
114392,DB09075,DB00281,72
114393,DB00880,DB00986,72
114394,DB00264,DB00502,72
114395,DB00827,DB01032,72
114396,DB00266,DB04911,72
114397,DB00997,DB00401,72
114398,DB06589,DB01030,72
114399,DB01227,DB09048,72
114400,DB05239,DB06290,72
114401,DB00404,DB08873,72
114402,DB05351,DB09063,72
114403,DB01220,DB00503,72
114404,DB00559,DB09198,72
114405,DB00622,DB00501,72
114406,DB08918,DB08873,72
114407,DB00393,DB08865,72
114408,DB00959,DB00582,72
114409,DB00264,DB00259,72
114410,DB01418,DB06717,72
114411,DB00502,DB00176,72
114412,DB08820,DB06717,72
114413,DB01325,DB00747,72
114414,DB01409,DB08820,72
114415,DB00390,DB00691,72
114416,DB08918,DB09330,72
114417,DB00243,DB09054,72
114418,DB09053,DB05521,72
114419,DB08864,DB13874,72
114420,DB00613,DB13874,72
114421,DB06813,DB00788,72
114422,DB01071,DB00705,72
114423,DB00530,DB00224,72
114424,DB06267,DB09048,72
114425,DB00277,DB00437,72
114426,DB08971,DB01263,72
114427,DB09161,DB08881,72
114428,DB01136,DB00196,72
114429,DB00409,DB01264,72
114430,DB06207,DB01197,72
114431,DB00175,DB06717,72
114432,DB00872,DB01126,72
114433,DB01004,DB01032,72
114434,DB00910,DB01072,72
114435,DB00264,DB00810,72
114436,DB00264,DB01611,72
114437,DB00518,DB00834,72
114438,DB04835,DB01601,72
114439,DB01324,DB06702,72
114440,DB01392,DB00924,72
114441,DB01325,DB00424,72
114442,DB00242,DB06210,72
114443,DB09270,DB00647,72
114444,DB00588,DB04575,72
114445,DB00641,DB00353,72
114446,DB09074,DB06717,72
114447,DB01628,DB09073,72
114448,DB09128,DB00257,72
114449,DB00455,DB05812,72
114450,DB00734,DB08881,72
114451,DB00451,DB06717,72
114452,DB04868,DB01211,72
114453,DB01394,DB06636,72
114454,DB00541,DB00234,72
114455,DB00774,DB00424,72
114456,DB00838,DB01026,72
114457,DB06589,DB00401,72
114458,DB09396,DB09048,72
114459,DB00961,DB01214,72
114460,DB01036,DB01254,72
114461,DB09270,DB04946,72
114462,DB00185,DB00834,72
114463,DB08860,DB06210,72
114464,DB08932,DB09330,72
114465,DB05109,DB01167,72
114466,DB09049,DB00257,72
114467,DB09053,DB01085,72
114468,DB09039,DB06708,72
114469,DB04844,DB01264,72
114470,DB00591,DB09065,72
114471,DB06684,DB00224,72
114472,DB06209,DB09118,72
114473,DB08864,DB00916,72
114474,DB01349,DB09073,72
114475,DB00872,DB00869,72
114476,DB00924,DB00701,72
114477,DB01118,DB08881,72
114478,DB06626,DB00243,72
114479,DB05676,DB00673,72
114480,DB00880,DB00670,72
114481,DB00499,DB00673,72
114482,DB00656,DB09065,72
114483,DB00563,DB00749,72
114484,DB01590,DB08873,72
114485,DB09095,DB00673,72
114486,DB00683,DB01264,72
114487,DB09270,DB00635,72
114488,DB09128,DB00208,72
114489,DB00252,DB06717,72
114490,DB00436,DB00496,72
114491,DB01149,DB00790,72
114492,DB04938,DB09048,72
114493,DB01050,DB01609,72
114494,DB00921,DB09065,72
114495,DB00091,DB05265,72
114496,DB00997,DB13878,72
114497,DB09068,DB09167,72
114498,DB00361,DB09118,72
114499,DB00696,DB06605,72
114500,DB01149,DB01319,72
114501,DB04908,DB01357,72
114502,DB04861,DB06595,72
114503,DB01098,DB00519,72
114504,DB00938,DB01211,72
